Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew
7.053720936,6.760993467,4.965076195,5.216230045
7.053813722,6.761044231,4.962219249,5.215722626
7.053973028,6.762083242,4.961986761,5.21565666
7.055020732,6.76222742,4.96167563,5.214764438
7.055033907,6.763015479,4.961472762,5.213964132
7.055114142,6.763180128,4.960726309,5.213643811
7.056012899,6.764466657,4.960527688,5.212519247
7.056962568,6.765768424,4.959393367,5.212167172
7.058093327,6.766214873,4.958394426,5.212115083
7.059135513,6.766290625,4.957301761,5.211991035
7.05986464,6.767669381,4.955916709,5.211877748
7.060066146,6.768107181,4.95576548,5.210945298
7.060325588,6.768557707,4.955504505,5.209694995
7.06054294,6.769350917,4.954388721,5.209619494
7.060631105,6.76996867,4.953435676,5.208498224
7.061839337,6.770086056,4.953181152,5.208020583
7.062319254,6.770969776,4.952337134,5.20796891
7.062328916,6.771197976,4.952093008,5.206870015
7.062794215,6.772814157,4.951069978,5.206524054
7.062858592,6.773070165,4.948667099,5.206439648
7.062903553,6.773757158,4.947390581,5.205251035
7.064415279,6.774049466,4.947231854,5.204800381
7.065601621,6.774416653,4.945752278,5.204739461
7.065891199,6.774909713,4.944662599,5.204227559
7.066029305,6.776558814,4.9443021,5.203847745
7.066603588,6.776782026,4.943853874,5.203831122
7.066866737,6.777331903,4.943805877,5.203061744
7.067137196,6.777445824,4.942854889,5.201900931
7.067546322,6.77792585,4.941925136,5.20187116
7.069237084,6.778968367,4.941481056,5.198837401
7.069494643,6.77955638,4.941350658,5.197089174
7.069769611,6.780693315,4.940480595,5.191132589
7.069884594,6.780841593,4.940315473,5.190995184
7.07072307,6.781171952,4.940196858,5.190250924
7.070787879,6.782810978,4.93917257,5.189718983
7.071584061,6.782894151,4.938928938,5.189069176
7.071588432,6.78509038,4.93759452,5.188162186
7.072335642,6.786082906,4.937414654,5.18715177
7.073834425,6.786441557,4.936667573,5.186614596
7.074899821,6.787254444,4.935546196,5.18543518
7.074932557,6.788964006,4.935392224,5.185116339
7.075071445,6.790118059,4.935013844,5.184671713
7.078829595,6.790483892,4.934735517,5.183978918
7.079994609,6.790642913,4.934053032,5.183681242
7.080264887,6.792249697,4.9340262,5.183599904
7.08060139,6.792468668,4.932928281,5.181943402
7.080958521,6.792619727,4.932694604,5.181715026
7.081135031,6.792763413,4.931899172,5.180842802
7.081229165,6.792800934,4.931519876,5.18010282
7.082752946,6.794357486,4.931374838,5.179954664
7.084018302,6.7943853,4.931202286,5.179475714
7.084648438,6.795504461,4.930827598,5.179050326
7.085164668,6.795709695,4.930210884,5.178014931
7.085200327,6.795871001,4.929920019,5.177430246
7.08610733,6.79624159,4.929657674,5.175888705
7.08693293,6.797012611,4.929493596,5.175550612
7.087730307,6.797199613,4.928892055,5.175289322
7.090688824,6.797372695,4.928390476,5.174927276
7.091697321,6.797584137,4.92825878,5.174720394
7.092651724,6.79773559,4.92806204,5.174241493
7.093856269,6.800100941,4.927944672,5.173605203
7.095605298,6.800468518,4.926894673,5.172936747
7.095769491,6.801178722,4.926574775,5.172626117
7.096226494,6.801714341,4.925735807,5.172476656
7.097149763,6.801720157,4.923706771,5.172210401
7.097485612,6.802047265,4.920440233,5.172067381
7.097581281,6.802436033,4.920108938,5.171144752
7.097912969,6.802846559,4.919894125,5.171114253
7.098240031,6.802949449,4.919272415,5.170928798
7.100058737,6.803358073,4.918999324,5.169779176
7.10150193,6.803629672,4.916593486,5.168541597
7.102161209,6.803998956,4.91465173,5.167458476
7.103810471,6.805437788,4.914339437,5.167248101
7.105903697,6.807602368,4.9137533,5.166547003
7.106123026,6.807678197,4.913287386,5.166542021
7.106236049,6.810100344,4.912526597,5.166394102
7.108000666,6.810569901,4.912428248,5.166243995
7.108026307,6.81153235,4.911994609,5.165761086
7.112259578,6.812336912,4.911254612,5.165711541
7.11616366,6.812833854,4.909427408,5.163916904
7.116867605,6.813321051,4.909334808,5.163724066
7.116901327,6.814710145,4.909134589,5.161599241
7.117837454,6.815585267,4.908022679,5.15897582
7.119658709,6.815934843,4.907871517,5.158423641
7.120885888,6.816310911,4.907681713,5.157514101
7.121260424,6.816949084,4.906950222,5.156828775
7.122274098,6.818327468,4.905605479,5.155920555
7.122310985,6.81925028,4.905194477,5.155583185
7.123191721,6.820700249,4.905130834,5.155241216
7.123254052,6.821828021,4.904166452,5.155066673
7.123390548,6.821894099,4.902711001,5.154197806
7.123582142,6.823282503,4.902277042,5.153705548
7.124724144,6.823300345,4.900859184,5.153375286
7.124977069,6.823500623,4.900658576,5.153204675
7.127216553,6.823814288,4.900313383,5.153065325
7.127909243,6.824393256,4.899549411,5.152720733
7.127950782,6.825106867,4.898531194,5.152002903
7.129380733,6.826376796,4.898037127,5.151715925
7.131234509,6.827794155,4.897165227,5.150471553
7.131339248,6.82784331,4.897017043,5.150314637
7.131603805,6.828117578,4.896697711,5.150309873
7.131614255,6.829193253,4.895348794,5.149165626
7.132286918,6.829372662,4.894924605,5.147865709
7.133139159,6.830314555,4.894603008,5.147688591
7.133475036,6.830773034,4.894485635,5.146892505
7.133616433,6.831020615,4.894450408,5.146251114
7.134664951,6.831153563,4.894444204,5.144833041
7.134773244,6.831705768,4.893869789,5.144766051
7.135494613,6.832322703,4.893238911,5.144422874
7.136398425,6.832462496,4.892129041,5.143348923
7.136917721,6.832903652,4.892004582,5.142898892
7.137824669,6.833755272,4.891748764,5.140570559
7.137923388,6.833980157,4.89120257,5.139827671
7.137942514,6.834786223,4.890946801,5.139606792
7.138813353,6.837540648,4.890171805,5.138452342
7.140284009,6.838548286,4.889680384,5.138382238
7.14123617,6.839156557,4.888640436,5.138266785
7.141339634,6.839312381,4.888440497,5.138232389
7.141651233,6.839345704,4.888428367,5.138082904
7.141705566,6.839811589,4.88841196,5.137891449
7.141986903,6.839868665,4.88839457,5.137218198
7.142939762,6.839974629,4.886174096,5.13675011
7.144634956,6.840361272,4.885744694,5.134957095
7.145236907,6.840719764,4.884983215,5.133619732
7.145721789,6.840924281,4.882290771,5.133407978
7.145885456,6.841250516,4.881615871,5.133154594
7.147776557,6.841279677,4.881308497,5.132852201
7.148023613,6.841675189,4.879405211,5.132798699
7.150269065,6.842498681,4.879135285,5.131564471
7.156626785,6.842878989,4.878417063,5.131368457
7.15673072,6.843438974,4.877959456,5.131261091
7.158448919,6.845870606,4.877328587,5.130740244
7.15981684,6.845877936,4.876472982,5.127961378
7.162308701,6.846152189,4.87625778,5.127631602
7.163597209,6.846815792,4.874850178,5.126347143
7.163639492,6.847276114,4.87484135,5.125781631
7.16455912,6.848492181,4.874441902,5.125708409
7.165417907,6.849269061,4.873618766,5.124808773
7.165633275,6.849326905,4.873132585,5.123523382
7.165691293,6.850614095,4.87276978,5.122962626
7.166193567,6.851043721,4.872315426,5.121578002
7.166526482,6.851168672,4.870754848,5.12028199
7.167363567,6.851408573,4.869919029,5.120018473
7.168413951,6.851475728,4.868376828,5.119069882
7.168629899,6.851665196,4.868067339,5.118406088
7.168703885,6.852287754,4.865846762,5.117702388
7.169264569,6.852312684,4.864893228,5.116372784
7.170813547,6.852607315,4.863906464,5.116276181
7.171262705,6.852860721,4.863297151,5.115996848
7.172124696,6.853197652,4.863103737,5.115453265
7.172419117,6.853909296,4.859172304,5.115173405
7.175721958,6.854081179,4.857904966,5.114147589
7.17575315,6.854158775,4.857469363,5.113972495
7.177004054,6.854647796,4.855899354,5.113488429
7.177094733,6.854790363,4.855828617,5.112593355
7.178572584,6.855962847,4.855775622,5.111449518
7.179661258,6.856461173,4.855115782,5.110019975
7.179943425,6.857312345,4.852562993,5.109661712
7.181058106,6.85848766,4.850988199,5.109604872
7.181062659,6.85859787,4.850922838,5.107927696
7.181437303,6.858863061,4.850705501,5.107696334
7.182679491,6.859937505,4.850503101,5.107409657
7.183503891,6.86022739,4.850212724,5.107205128
7.185487109,6.860582162,4.849023998,5.107026923
7.18574988,6.860991015,4.848760201,5.106424226
7.186430435,6.861928168,4.848472691,5.105976519
7.188040759,6.862151667,4.848250249,5.104843501
7.188402032,6.862341133,4.84801847,5.104221275
7.1910618,6.862617617,4.84552741,5.103556278
7.191885346,6.862933797,4.844381291,5.10348755
7.193201647,6.863217676,4.844196543,5.103028855
7.19354169,6.864149689,4.844145447,5.102877072
7.194035555,6.864981842,4.840968117,5.101773863
7.194656341,6.865052326,4.840136214,5.100571259
7.194666745,6.865230254,4.839990108,5.100319072
7.195926612,6.865391706,4.837864701,5.100248237
7.196003259,6.867730494,4.837766764,5.100079695
7.197029166,6.868763451,4.836481279,5.099771729
7.197807327,6.869397143,4.836456152,5.098802853
7.197877196,6.869599382,4.836212867,5.098132903
7.198721254,6.870128174,4.836057196,5.098009669
7.198738522,6.870285318,4.834961826,5.097857579
7.200095479,6.871633306,4.833997976,5.097455368
7.201026757,6.872239102,4.833944308,5.097298422
7.201418165,6.872273999,4.833930564,5.096830581
7.204074916,6.872318938,4.833851821,5.096259832
7.205398338,6.872746874,4.833653779,5.095110958
7.206027462,6.873416211,4.832439389,5.094959231
7.206897909,6.874472479,4.831737976,5.094618507
7.207020334,6.874786712,4.831240806,5.093099817
7.207371579,6.874798896,4.831191593,5.091965899
7.207383463,6.874828762,4.829123785,5.091216588
7.20794507,6.875283001,4.828130297,5.090973041
7.208269316,6.877187853,4.826744149,5.090704307
7.209512448,6.87795681,4.826686442,5.089921232
7.211798062,6.878480783,4.825686501,5.089466615
7.21195473,6.879077135,4.824344837,5.087234262
7.212545618,6.88056815,4.82385749,5.087082934
7.21336477,6.880649225,4.823732325,5.086428979
7.216508474,6.880675684,4.82351203,5.086262818
7.218211486,6.881021701,4.823481341,5.085082878
7.219378033,6.881895638,4.822958403,5.084850905
7.21953533,6.883131023,4.822890591,5.083929534
7.220255825,6.883220266,4.82249681,5.083497864
7.220261498,6.883641965,4.82191834,5.083355507
7.220921871,6.884120361,4.821339356,5.082849917
7.220947273,6.884343512,4.820845054,5.082740879
7.22101001,6.884429957,4.819928931,5.081985481
7.221583657,6.884555313,4.819079301,5.081172976
7.223216958,6.88478478,4.818857036,5.081138728
7.225121101,6.884999884,4.816996274,5.080350161
7.225336277,6.885347924,4.816544215,5.079780843
7.225383579,6.886435254,4.816144678,5.077815286
7.225968602,6.886743498,4.81581499,5.077292279
7.225984489,6.886875088,4.815002886,5.07721971
7.226041868,6.887249145,4.814887783,5.076426391
7.227706684,6.887331892,4.814299586,5.075428359
7.229937951,6.888169901,4.813546079,5.072999676
7.230275596,6.888839176,4.812469389,5.072539065
7.231300154,6.888940897,4.812369635,5.072374727
7.231820778,6.88941155,4.811415705,5.072082052
7.232270208,6.889780611,4.810736606,5.072029695
7.232289202,6.890097389,4.80969023,5.069302374
7.233405968,6.890106567,4.809445589,5.069220204
7.233575086,6.890367173,4.809226043,5.068922659
7.234187525,6.891652847,4.808765162,5.068913352
7.235470127,6.891737863,4.807256001,5.068061846
7.237625665,6.891811423,4.806146261,5.067517022
7.237862235,6.89207513,4.805334965,5.067409419
7.237950413,6.893187318,4.804809989,5.065008887
7.239241232,6.893249809,4.802166137,5.064136844
7.239971716,6.896298478,4.801493532,5.063537612
7.240197252,6.897201599,4.801435281,5.061591597
7.240806028,6.89892399,4.800364289,5.061186268
7.242138435,6.89899357,4.800018571,5.061163501
7.242609202,6.899783291,4.799274409,5.059953852
7.243666853,6.902174186,4.799255465,5.059291021
7.243753148,6.90351776,4.799167112,5.058828413
7.243966083,6.903670817,4.796819557,5.058259806
7.246575513,6.903673747,4.792648984,5.058216285
7.247166541,6.904501543,4.792276357,5.057717982
7.248352374,6.906542593,4.792084583,5.057367955
7.248510427,6.906913346,4.791757065,5.056766947
7.249175934,6.907479207,4.791741813,5.056735201
7.249178557,6.90783587,4.79080045,5.055829021
7.249734191,6.908851674,4.790079399,5.055013236
7.251019256,6.909960436,4.789769247,5.054998429
7.251062865,6.911007007,4.789637028,5.054661617
7.25149619,6.911881915,4.785895169,5.054289737
7.252067185,6.912912496,4.783398233,5.054204076
7.252931272,6.914966981,4.782960361,5.054175522
7.254275715,6.916925081,4.782655185,5.053569137
7.25698891,6.917938053,4.782332148,5.053247359
7.257018236,6.920215421,4.78160625,5.052604019
7.257395205,6.92156344,4.781569655,5.052529278
7.257851138,6.921678277,4.781237733,5.052479859
7.257872625,6.921979048,4.781170218,5.052221641
7.258105682,6.923634781,4.781045478,5.051771643
7.258830649,6.923755462,4.779755996,5.050429513
7.258946663,6.923972166,4.779259723,5.050014789
7.25898452,6.924222412,4.779158832,5.049797766
7.25959629,6.924281569,4.777948021,5.049567301
7.261668077,6.924410602,4.777384622,5.049095373
7.262653013,6.927339236,4.777238495,5.048364464
7.2627886,6.927868903,4.777113676,5.048272518
7.262967935,6.92829183,4.77606262,5.047186745
7.263485346,6.9296701,4.774106858,5.046852738
7.263874834,6.931142091,4.773375633,5.046746997
7.264581863,6.931343451,4.772940575,5.046307355
7.266864454,6.931902268,4.772283602,5.046266048
7.267851262,6.932422235,4.771849788,5.045857163
7.267855506,6.933407076,4.771802907,5.045658882
7.268247482,6.934602036,4.770927907,5.043829569
7.268444016,6.934881512,4.770187806,5.043778344
7.271338387,6.935213038,4.769650272,5.042956775
7.271793532,6.935315537,4.769103282,5.042909075
7.272154697,6.935400235,4.768919645,5.042152583
7.272298861,6.936126522,4.768917808,5.041940857
7.2726153,6.936195108,4.767895024,5.041144969
7.273849986,6.936799437,4.767638129,5.039034821
7.274928122,6.936871563,4.767577076,5.03891059
7.274933686,6.936918564,4.767429926,5.037867289
7.276163892,6.937013725,4.765141588,5.03704326
7.276538974,6.940589341,4.764625013,5.036866355
7.277937293,6.941766382,4.764425268,5.034919487
7.278051797,6.943072724,4.764285385,5.03320934
7.278402514,6.943254939,4.761985271,5.033192371
7.278685774,6.943946171,4.761974587,5.031931839
7.279051595,6.944019582,4.760378002,5.030947821
7.283911723,6.944034733,4.760204835,5.030530706
7.284585667,6.944487278,4.759889343,5.02948248
7.284868641,6.944753558,4.759330041,5.028706726
7.284896463,6.947731009,4.758985484,5.028251989
7.284981587,6.94833409,4.75831437,5.024741249
7.285483119,6.949155183,4.757711739,5.024540318
7.285949481,6.949695551,4.757603414,5.024196903
7.286246407,6.949866409,4.75579551,5.023072054
7.287391304,6.950613808,4.75568625,5.022238473
7.2876207,6.952926015,4.755640939,5.022224004
7.28925263,6.953759513,4.754646322,5.022067898
7.290730088,6.953913631,4.754451683,5.021318988
7.29110354,6.954236588,4.753187135,5.019482917
7.291478155,6.95612308,4.753143082,5.019315263
7.291926028,6.958730552,4.752560806,5.017885003
7.292760617,6.960514929,4.752110978,5.017153121
7.294140517,6.9605914,4.748820544,5.016654323
7.295730705,6.962091188,4.748437323,5.015181794
7.297174135,6.962304892,4.747834298,5.013794577
7.29810477,6.964078941,4.747779522,5.013114671
7.298172198,6.965201739,4.747503299,5.013083435
7.29828247,6.965755611,4.747404585,5.012183409
7.298302413,6.967422717,4.747368057,5.011926595
7.298507529,6.967574549,4.747273114,5.011846652
7.299494736,6.967945061,4.746245663,5.011820375
7.299699726,6.968483478,4.74477684,5.010643229
7.30087178,6.968812844,4.744084285,5.010514656
7.301423573,6.969104843,4.742988364,5.01027954
7.302452486,6.970394073,4.741798514,5.009143247
7.303016462,6.97053389,4.741572656,5.00676784
7.303504503,6.970762799,4.740985707,5.006457158
7.303573874,6.971481398,4.740111244,5.006410652
7.304168901,6.973211313,4.739791443,5.006341044
7.305972178,6.974936231,4.739214429,5.006259633
7.306057945,6.97671422,4.737928039,5.00605429
7.307726044,6.976888469,4.737773864,5.004862079
7.308007649,6.977010894,4.737533212,5.004381835
7.308202815,6.977227541,4.736782057,5.00275905
7.310008493,6.978957381,4.736287266,4.999903094
7.311877298,6.979036721,4.735391161,4.99961654
7.312404211,6.979798684,4.73466579,4.999472953
7.312660616,6.981280097,4.734252501,4.999308469
7.313423407,6.982457562,4.733924676,4.998822192
7.313801748,6.984023168,4.733537211,4.998385718
7.313957492,6.984987642,4.733157015,4.998309783
7.315088426,6.98546939,4.732668603,4.996993492
7.315132633,6.985628504,4.730555823,4.996870963
7.317058971,6.985783001,4.729349125,4.996800906
7.318277684,6.986945005,4.72810902,4.996687462
7.318999019,6.988842869,4.72752868,4.996605734
7.319139065,6.993071741,4.727408794,4.99643879
7.319261729,6.993544713,4.727323492,4.99583376
7.319610955,6.994129339,4.726870184,4.995638873
7.319884311,6.994604498,4.726188042,4.994978153
7.321535671,6.994997558,4.72567887,4.994878011
7.323339944,6.995714104,4.72513916,4.994761442
7.324800727,6.996460652,4.725100825,4.994665279
7.324927278,6.996923832,4.724629091,4.994629422
7.325554074,6.997008671,4.721814927,4.993561764
7.325595071,6.997511617,4.721239881,4.991369731
7.326159015,6.99779112,4.720339907,4.9912417
7.326569315,6.998155574,4.719234667,4.991197044
7.326639326,6.998223167,4.718668449,4.990627655
7.326861474,6.998960828,4.717971817,4.989917745
7.327020448,6.999694106,4.71792559,4.989702554
7.328631807,7.000550587,4.717746096,4.987655505
7.32896602,7.000602125,4.717106577,4.986225899
7.329851353,7.000939596,4.716453765,4.985901416
7.330439247,7.001215862,4.716222041,4.98495644
7.330729843,7.00166295,4.716019323,4.984351123
7.331149031,7.002293488,4.715964218,4.984252394
7.333852898,7.002402737,4.71466036,4.983557828
7.335611102,7.003742188,4.714632643,4.98273048
7.336964682,7.004973453,4.714254362,4.982622687
7.337035468,7.005996144,4.713416981,4.982555316
7.337693431,7.006185272,4.708213676,4.982009419
7.338880019,7.006372484,4.707455199,4.981942156
7.339921693,7.008224347,4.70618302,4.981215655
7.340808395,7.009010026,4.701846944,4.980446332
7.340844886,7.009300393,4.701762945,4.9804264
7.341175114,7.009451852,4.700966284,4.980002412
7.342576793,7.009627416,4.700661835,4.978806371
7.343949113,7.011623891,4.700522169,4.976796873
7.344227803,7.013340713,4.700216522,4.975140738
7.344774616,7.013769243,4.6979134,4.974180943
7.345185076,7.014881096,4.696883108,4.97370076
7.34676265,7.015287178,4.696789704,4.973225905
7.346823506,7.017133395,4.696440294,4.972885324
7.34688208,7.019375881,4.694528504,4.972880204
7.347251035,7.02273712,4.694452761,4.972513703
7.347672124,7.025731313,4.693236783,4.972171033
7.348934728,7.026659743,4.692131126,4.970915126
7.349040704,7.029179935,4.691805908,4.969233011
7.349307882,7.029219269,4.691539053,4.969121745
7.349480506,7.030959805,4.690881275,4.968952534
7.350592143,7.031685537,4.689746463,4.967334177
7.352163813,7.034102348,4.689003467,4.966991141
7.352547324,7.034480734,4.688523665,4.965563746
7.3544539,7.035655416,4.687986363,4.964354073
7.354581054,7.036784721,4.687582652,4.964201781
7.355033274,7.037679856,4.68653309,4.962445566
7.358324355,7.038467195,4.686356566,4.961600637
7.358693516,7.039650062,4.6859886,4.961400395
7.359572117,7.040052607,4.685449129,4.960210399
7.362836691,7.040405897,4.685281088,4.959714702
7.36284581,7.040611007,4.684984833,4.959009584
7.365732745,7.042390491,4.684585882,4.956958636
7.368760274,7.045366608,4.683682708,4.956869548
7.369124853,7.047289331,4.683434763,4.956773397
7.369593506,7.047747193,4.682749138,4.95568361
7.370257034,7.048348403,4.682172546,4.954184079
7.3707312,7.048607218,4.681886366,4.953671116
7.370798405,7.048640174,4.681615809,4.953587607
7.371266669,7.049257459,4.681285132,4.952922507
7.371885364,7.04972574,4.681113974,4.952182236
7.372963713,7.050228431,4.680061022,4.951990467
7.37330302,7.050358419,4.679201209,4.950712848
7.375515215,7.051565087,4.678757403,4.950654607
7.375535319,7.052466316,4.678747714,4.950546166
7.375799611,7.052812874,4.678339009,4.948687102
7.375862013,7.05608606,4.676726454,4.948640613
7.376336925,7.056166691,4.676466628,4.947721432
7.376883695,7.056617442,4.676427604,4.947337757
7.378129781,7.056700277,4.674644922,4.944869829
7.378188412,7.060776889,4.674036493,4.944283528
7.379461813,7.063876464,4.673407349,4.943372359
7.381103079,7.064020638,4.673308405,4.942153122
7.381752739,7.071210608,4.670402569,4.939052312
7.382074818,7.072837775,4.670119032,4.937937142
7.382109731,7.073571458,4.669212713,4.936924179
7.383058345,7.073573801,4.669050474,4.936685348
7.383988723,7.073693078,4.668836728,4.936005904
7.384087879,7.073831895,4.667517586,4.935780077
7.384756414,7.074022917,4.667342864,4.935702387
7.38546211,7.074251405,4.667121647,4.93565676
7.385495585,7.075566279,4.665274241,4.934689831
7.385600968,7.076919297,4.664822961,4.934314282
7.386499872,7.077769008,4.662790048,4.932894279
7.388025,7.079325526,4.662740871,4.932871097
7.389062535,7.079432217,4.662563081,4.931781192
7.389583282,7.080189461,4.662240172,4.93080789
7.39012574,7.080361075,4.661760546,4.929927984
7.391122677,7.080435128,4.661095512,4.929478155
7.392119571,7.081292156,4.660457329,4.929282064
7.392627456,7.081396927,4.659412156,4.929122473
7.392665286,7.082725267,4.658236774,4.928495796
7.393246126,7.083828602,4.657760534,4.927622257
7.393252828,7.08470104,4.657025306,4.926738035
7.393361066,7.08479726,4.655951886,4.925659065
7.393450255,7.088842093,4.655663162,4.925033127
7.394201253,7.089516343,4.654888031,4.924204632
7.394554092,7.089901544,4.65434454,4.923579435
7.39459693,7.096336813,4.652574931,4.922670998
7.394816388,7.097098336,4.651758113,4.918794551
7.395131415,7.097513406,4.651079302,4.917668587
7.395400001,7.098450636,4.650651689,4.917304262
7.395922683,7.09905555,4.650408907,4.916146043
7.396687221,7.100938279,4.648268557,4.91598247
7.396808991,7.101038546,4.648214171,4.915639513
7.397606257,7.101106683,4.648182466,4.915053054
7.401486219,7.101512127,4.648125099,4.91433481
7.402775791,7.102626223,4.647646037,4.914243851
7.403411827,7.103763064,4.647386066,4.913190558
7.405763968,7.104309247,4.646186664,4.912039086
7.406281626,7.109124964,4.644795996,4.910187505
7.406758691,7.109162023,4.644168888,4.909782369
7.406801585,7.11013501,4.642079208,4.909721032
7.407130847,7.11023577,4.63970622,4.907770686
7.407694873,7.111042103,4.639353534,4.907725552
7.408272274,7.111045166,4.639286583,4.907627569
7.408759042,7.111159614,4.637175341,4.907083628
7.408779852,7.111612594,4.635888229,4.907060276
7.408964695,7.112503555,4.635643308,4.90696629
7.410681733,7.113152428,4.634568975,4.906939388
7.410741282,7.114889943,4.633897422,4.906342573
7.411424581,7.115852086,4.633463806,4.906233318
7.411705795,7.116092203,4.632070904,4.904207049
7.41184317,7.116476918,4.630743187,4.902908569
7.412413922,7.116512377,4.630731427,4.902773119
7.412636748,7.116699968,4.629778704,4.90276611
7.414839637,7.117212994,4.628830948,4.90212435
7.415256216,7.117356615,4.627986747,4.901034861
7.41554439,7.117871629,4.626667081,4.9000697
7.416282148,7.118854019,4.626132261,4.899080083
7.416447631,7.118897039,4.62540618,4.89861779
7.418358099,7.122081952,4.625155578,4.897449346
7.418794929,7.122112838,4.624314728,4.89664869
7.420646622,7.123202405,4.624299857,4.895113164
7.421272238,7.123595288,4.622537254,4.894808986
7.423012714,7.123602483,4.62159958,4.894521641
7.423421413,7.124046683,4.621243209,4.894147236
7.423482743,7.12534614,4.620775156,4.893757465
7.424812079,7.125975291,4.620554551,4.893457986
7.424985401,7.12653058,4.616602775,4.892434963
7.425267927,7.131345811,4.616598727,4.891493527
7.425993755,7.131808771,4.616572836,4.891294113
7.427531225,7.13197815,4.615696399,4.890793592
7.427813513,7.132533332,4.615657513,4.890554047
7.428269121,7.133322109,4.614456319,4.890288693
7.428622594,7.134523228,4.614088893,4.88990046
7.428974777,7.135378516,4.61152244,4.889319708
7.429469076,7.136509727,4.610533552,4.88895635
7.429537344,7.138310829,4.610151501,4.88752164
7.429738592,7.139071675,4.609681714,4.886389183
7.430458331,7.139654408,4.60954538,4.88615954
7.433411554,7.140030431,4.609333107,4.884950514
7.434674677,7.140695894,4.608148262,4.884808636
7.434909644,7.141951775,4.607341969,4.884176673
7.436523877,7.142582745,4.606871194,4.883614894
7.436944247,7.144117135,4.606851147,4.883610191
7.437094848,7.144340712,4.604168743,4.883511922
7.43816134,7.145717216,4.603865487,4.882930509
7.438357449,7.146404125,4.602508848,4.88260028
7.439078866,7.146442612,4.601229535,4.882316031
7.439487295,7.147092548,4.600658111,4.881644544
7.439506166,7.14765325,4.599017215,4.881403418
7.439632826,7.148543077,4.597828024,4.881237663
7.440207346,7.148643606,4.597688638,4.878615697
7.44027289,7.148769229,4.595932726,4.878595382
7.44030264,7.149173976,4.594386327,4.878419703
7.440997446,7.150721041,4.593980092,4.878402384
7.442783445,7.15131119,4.592482046,4.878397494
7.44319515,7.151425979,4.591696784,4.878152838
7.443440306,7.153937441,4.590849761,4.877840652
7.443468411,7.156073961,4.590354221,4.876562463
7.44567026,7.156605259,4.589859541,4.876249572
7.446565527,7.156866332,4.58949435,4.874915914
7.446974838,7.157015756,4.589276325,4.874646843
7.447067661,7.157115411,4.587007745,4.874576836
7.448040502,7.157697422,4.586758745,4.873969486
7.448354753,7.157761039,4.583530837,4.873790517
7.448671793,7.157909212,4.583414668,4.873685979
7.44943613,7.158317398,4.582909896,4.873654135
7.4506689,7.158586019,4.581425887,4.873220836
7.451883258,7.158908635,4.580647186,4.8717323
7.452401052,7.160657309,4.580516182,4.871283132
7.452434889,7.160805887,4.580159113,4.871073154
7.452866218,7.161181793,4.580035,4.871023086
7.45368415,7.161774798,4.579314417,4.870366903
7.4538024,7.162171509,4.578274032,4.869282834
7.453956315,7.162539882,4.577921574,4.866987323
7.45401521,7.164087516,4.577727601,4.865958477
7.454456553,7.166471261,4.576535697,4.86387643
7.455323626,7.16799516,4.576333099,4.863497547
7.455445813,7.168170379,4.574975818,4.86196004
7.45686161,7.168519716,4.574951659,4.859784724
7.457218246,7.168809491,4.574473775,4.859747358
7.457667526,7.169116919,4.574354463,4.859680932
7.46084182,7.169425721,4.572639948,4.859608363
7.461462804,7.169553192,4.571858996,4.858822615
7.463069671,7.170926949,4.571810597,4.85695809
7.463559548,7.171301278,4.570137388,4.856387218
7.46433514,7.171872438,4.569795785,4.855910254
7.465411478,7.172985054,4.569192614,4.855639218
7.465559472,7.173173178,4.56736647,4.855374262
7.465649932,7.173782672,4.566975709,4.855295272
7.466719849,7.174692553,4.566814683,4.855275447
7.467786527,7.174699227,4.565948723,4.854895819
7.468578436,7.175639626,4.565815431,4.853566665
7.468790211,7.175876727,4.565446828,4.852069696
7.469989562,7.176528623,4.565163561,4.849917841
7.470010888,7.178944851,4.565103442,4.848906248
7.470045878,7.179468193,4.564585481,4.848746697
7.471640502,7.179745846,4.561991566,4.847874832
7.47273135,7.179929025,4.560358088,4.847756434
7.472770536,7.181036228,4.559020185,4.847188501
7.473221914,7.18264133,4.557514914,4.846698486
7.474114169,7.182743457,4.557320499,4.846538758
7.474762539,7.184040343,4.556952116,4.846175014
7.47494833,7.184566782,4.556835484,4.844204877
7.475443233,7.184640444,4.555815681,4.843911615
7.475527006,7.185030666,4.555343634,4.843869628
7.476192135,7.185180381,4.555255796,4.843535582
7.47902812,7.185885177,4.554804664,4.842833442
7.480170737,7.186335488,4.554229557,4.842247567
7.480255384,7.186647839,4.554014505,4.842154987
7.480987388,7.187012138,4.552565155,4.841689922
7.482488537,7.18766392,4.551531803,4.84092623
7.48306172,7.187893262,4.551150728,4.839749278
7.483149662,7.188508037,4.549560041,4.837045362
7.487359992,7.188666348,4.548166036,4.836213869
7.488246921,7.18882456,4.547718481,4.835301181
7.490507952,7.188951916,4.547688869,4.83240916
7.492207249,7.190160923,4.54723091,4.832189984
7.493118008,7.191011859,4.546001126,4.831290542
7.49338799,7.191559454,4.545908657,4.831186616
7.494519781,7.191816859,4.545073072,4.829352181
7.497192983,7.192883366,4.544889866,4.827014864
7.500414489,7.193008361,4.54416955,4.826321069
7.501086822,7.193656291,4.544080047,4.825771168
7.502004623,7.195406846,4.542263599,4.824627678
7.503182058,7.195531555,4.541852395,4.823616598
